Date,Shift,Temperature_C,Humidity_%,Production_Tons,Electricity_Consumption_MWh
2010-01-29,Evening,29.74847625350497,58.408306246833945,169.28074796400608,158.46291230949328
2010-01-29,Night,26.955142031921206,66.95100588313298,354.0374603470575,61.32600244301113
2010-01-30,Morning,26.238378438794136,67.55159494285418,301.2545034320351,264.1224602970806
2010-01-30,Evening,34.760808948568354,39.77606562488578,128.22749896017194,210.6048195515789
2010-01-30,Night,15.795339316248654,65.1465348764078,476.092096569983,193.86854446896973
2010-01-31,Morning,26.645097786195656,68.59729310654119,283.30115619660666,186.40419732898374
2010-01-31,Evening,43.24394426329576,53.16615826804646,484.4762255295657,276.33766048901595
2010-01-31,Night,20.873734043678894,34.16167805250993,140.31120055097065,54.55545641288743
2010-02-01,Morning,17.83328882267785,70.98040640498141,128.4754593840916,129.7439075734403
2010-02-01,Evening,40.34625932908364,31.39631614414955,425.7873930355743,120.46369369334998
2010-02-01,Night,18.544944828649687,71.80422992184904,351.5771387119536,269.36800338176323
2010-02-02,Morning,37.05213131411657,78.20885582309091,212.8138290285226,94.35988594493071
2010-02-02,Evening,37.51844254922575,78.41008435603584,496.2020568002693,153.15441922785664
2010-02-02,Night,26.160542573783495,76.58477764451982,236.32141610120715,282.6893314008912
2010-02-03,Morning,40.75238255529035,55.7396416425011,400.34842711659894,238.6357185211706
2010-02-03,Evening,18.093716065077977,84.15317440077399,302.10094897914286,256.61436652693544
2010-02-03,Night,24.601488030918354,83.73139370977202,255.68067149366524,52.70941287007459
2010-02-04,Morning,42.16145929257791,35.477200607168015,227.72545503616595,287.51549176270123
2010-02-04,Evening,43.51821440812668,64.40627328739717,352.73488486791973,162.11138049457995
2010-02-04,Night,23.796323150941937,49.71987272219496,369.00738243081537,238.09363235942
2010-02-05,Morning,38.74737131177545,77.37708856767324,136.48244121947613,173.60507617564537
2010-02-05,Evening,16.72676280049933,62.97173293942413,276.6122005493508,271.92604568957495
2010-02-05,Night,25.52745037656236,37.02402098565635,157.19667282113434,240.37765792936807
2010-02-06,Morning,33.546541899487835,36.067360567367416,133.64272244599897,225.24228286478
2010-02-06,Evening,17.182890190925807,79.31160355742136,382.4968908625985,70.33719516047495
2010-02-06,Night,17.54513142255576,89.19837471007052,249.70831830244813,142.66053676672271
2010-02-07,Morning,39.383987017725076,86.83491464303152,494.4004255291484,238.3445463147354
2010-02-07,Evening,26.287787565927474,35.010043001920124,410.8587663709747,189.60106243395126
2010-02-07,Night,27.726660277409287,84.38126310568416,144.47899292246052,173.15627607271477
2010-02-08,Morning,15.340609343022573,58.11963851964758,122.52131027273494,79.70447906701799
2010-02-08,Evening,18.525787403313146,68.95261812696381,398.41795170616933,195.84219127428992
2010-02-08,Night,43.86517645423626,52.49223477142225,214.28483451274428,267.1497820473651
2010-02-09,Morning,21.70787515558358,87.79335236643668,104.86178987592653,292.46970667690977
2010-02-09,Evening,16.294797358517283,83.46858682188426,311.08044363451995,298.2411990298251
2010-02-09,Night,17.213896942061965,63.231257064079244,487.7210142476396,180.7744610425372
2010-02-10,Morning,33.88195914405787,71.74492133907702,281.8164259071093,206.88952002101587
2010-02-10,Evening,32.529429357693004,84.06948062945935,118.17855213658315,120.24079739805758
2010-02-10,Night,43.51234452229676,83.41582703345497,282.26270111428516,205.03314945038417
2010-02-11,Morning,23.32143548943398,41.28726958342568,285.4793619759929,138.33805700651322
2010-02-11,Evening,32.509683355526164,34.66407821789909,489.7579230664666,296.5526861199007
2010-02-11,Night,35.94485142059236,62.165781980647225,223.81104651453109,253.44875492673717
2010-02-12,Morning,35.54193517661638,39.75701636069348,464.370873797537,255.63431073079224
2010-02-12,Evening,43.49399739875772,73.5431705033016,345.366078374316,154.56075907265472
2010-02-12,Night,42.9818545006204,81.9638333700245,118.08746804247576,56.591743624313004
2010-02-13,Morning,26.293901006341486,78.63319984690997,494.9104517259778,87.60422277588205
2010-02-13,Evening,32.82392146056405,52.85345139786129,487.96575912584126,260.52973078392716
2010-02-13,Night,40.149861141334135,58.12158958769822,265.9278009350661,118.35176798267656
2010-02-14,Morning,16.691264899527813,81.8833425753032,425.16040365203105,299.92941832153264
2010-02-14,Evening,44.89910511221716,63.32590233615765,407.5949660722042,286.19143247060697
2010-02-14,Night,40.48942172032234,44.84088610459186,280.2176541240374,82.28985378787374
2010-02-15,Morning,43.621530817761666,66.3704780670528,191.4571222013851,217.92517110146417
2010-02-15,Evening,33.543847213736875,51.48976308197043,145.42303687985162,217.8932988981999
2010-02-15,Night,30.6092310271138,76.33910350413836,308.0654004447973,263.04537507963505
2010-02-16,Morning,31.557205163234567,63.656278292123176,450.66144106333803,150.87071655309927
2010-02-16,Evening,19.02045685351922,31.726960578800337,402.0549022694476,205.07738783836618
2010-02-16,Night,36.12239304297671,42.777849690534644,154.5485902347079,53.63616641697048
2010-02-17,Morning,25.51762676419791,65.39506121127798,256.8976180398929,159.36873050593226
2010-02-17,Evening,42.12476083481245,50.89532802139802,305.5957956639243,245.91325318528578
2010-02-17,Night,26.896283469638107,67.32520201367241,444.9454834986981,287.3801559144105
2010-02-18,Morning,19.41220442787114,85.59525750968967,296.84651723181526,114.56109707473959
2010-02-18,Evening,28.77407268714784,88.80195451712862,297.04723759714784,132.18790257187703
2010-02-18,Night,34.00202562950177,44.408737126691584,130.34533124346558,82.2199304776623
2010-02-19,Morning,18.841375168733173,39.11416161073766,155.53086905976406,210.21868620080366
2010-02-19,Evening,20.456402531974344,50.740036999431794,458.71536396240475,168.4904100657181
2010-02-19,Night,35.02673215563081,40.33919227209779,176.9156075234683,60.21715406661971
2010-02-20,Morning,20.068051892164938,46.71542034191752,170.8041937106987,72.1756334392639
2010-02-20,Evening,18.619076133018023,57.64672608196355,182.533487362317,141.06746526201886
2010-02-20,Night,30.10251812564571,71.42368971776192,115.72485593643958,249.85259972726067
2010-02-21,Morning,33.83701168472723,34.905541916932314,449.4314496427109,280.2181001329533
2010-02-21,Evening,16.832338795645914,46.61265888883222,422.48051191722453,237.0649225959146
2010-02-21,Night,20.53563058069132,42.56095940020262,248.1888411165528,171.13074629775534
2010-02-22,Morning,33.54764314590888,52.134818374186345,285.01388645325915,236.86773453343915
2010-02-22,Evening,16.100496086717936,45.146216660641244,385.33983435382095,273.80170942179984
2010-02-22,Night,30.35032326346998,61.92680911591894,142.8688045359104,161.85309170586368
2010-02-23,Morning,30.978517993650694,44.54823021808378,207.69729237975238,144.32104077615566
2010-02-23,Evening,15.602135933331791,49.3247499349907,184.57920279861787,131.87433804447866
2010-02-23,Night,18.59286395457754,83.4316368443937,337.43698142161946,219.7755797861224
2010-02-24,Morning,38.67513715822015,59.90653193574344,134.76811523496949,184.27663545463693
2010-02-24,Evening,32.60523354062637,74.7263684510598,272.6638184918718,81.89507569889093
2010-02-24,Night,23.513277173961733,51.78493778391811,358.3668965326405,192.69457616722798
2010-02-25,Morning,25.68290177693539,89.19091492757877,342.3099277427549,109.30669793399862
2010-02-25,Evening,18.053474178612113,39.171548351059926,198.38309135380325,90.17034331488892
2010-02-25,Night,20.59701072153917,47.10571012163082,169.3494381179019,274.1913561566063
2010-02-26,Morning,17.407012369849266,61.470683374215284,264.1587307958646,295.59465422715164
2010-02-26,Evening,18.36116706504157,53.871335942744494,487.78817331014756,266.37678147349504
2010-02-26,Night,39.512162128478394,45.474169622696394,168.35503495602632,217.16080498110776
2010-02-27,Morning,42.88127967382758,63.405773580835785,328.64507578795997,119.99477341507104
2010-02-27,Evening,38.084787995758106,41.2226249134514,229.47169456169746,156.3591096541042
2010-02-27,Night,30.228311360533652,44.544583944904815,145.93472989568141,202.65501061040814
2010-02-28,Morning,23.65891659720767,64.87429328535674,161.74508610968093,170.28502546370436
2010-02-28,Evening,30.977682976547577,33.109412209345614,234.64171127756822,83.60366923474356
2010-02-28,Night,16.90124911418303,89.39761394339672,228.94153798988918,252.4686114636587
2010-03-01,Morning,22.639219642912916,70.89016333343577,404.0911439558746,198.90968515196107
2010-03-01,Evening,29.14728565650475,54.71045484883611,239.54730661719813,282.38228606195645
2010-03-01,Night,39.918582233631874,87.90161463999075,149.71888939421788,232.71686880091107
2010-03-02,Morning,43.150213704631135,40.87398396993961,126.598506946711,235.28016232251477
2010-03-02,Evening,32.234193395397355,80.50972660549633,155.9089506505158,248.81682796497256
2010-03-02,Night,21.048819601432335,39.81935657194227,165.70631917239717,253.64368005784553
2010-03-03,Morning,34.955916620886,61.38392548614716,243.532193649401,269.3001352032771
2010-03-03,Evening,26.773353222679063,78.99596636829463,275.65396342808737,144.2361073562269
2010-03-03,Night,28.880393570088195,48.08267244984852,399.04375207050043,175.6800975231198
2010-03-04,Morning,21.96638085440452,83.97447439647411,253.55648854928455,185.88821527849714
2010-03-04,Evening,42.19416332893641,67.45427975483952,146.75921628334564,284.9580309033688
2010-03-04,Night,33.83124159214253,50.09433687942517,155.7088290653549,248.506297317574
2010-03-05,Morning,33.60218267785541,62.007665518579294,457.55703322038306,247.14930280613268
2010-03-05,Evening,19.550246391982533,48.70332406773289,199.3956559257863,235.98657314316924
2010-03-05,Night,16.005973042073382,64.193381092279,404.9834742962762,269.19140919043735
2010-03-06,Morning,25.262452461477224,79.27543828032077,144.2526947820829,261.61307293362955
2010-03-06,Evening,18.824659869959472,53.837237433622036,418.91814631182143,87.47935683719345
2010-03-06,Night,21.877541856979246,73.33515410358397,388.01461461842973,210.28690822132432
2010-03-07,Morning,35.818453334013,62.56346660085577,200.7196235627811,136.42399837597986
2010-03-07,Evening,20.44793150404277,84.5070336800177,333.3567179064482,150.21285419090998
2010-03-07,Night,28.860174109323978,86.83700037670891,161.3405612464321,196.5574580041993
2010-03-08,Morning,30.17666036653398,66.68725412607887,107.2440735283362,268.03097723603787
2010-03-08,Evening,42.96354847450837,63.907991015352536,378.6603295507569,280.6248452943239
2010-03-08,Night,36.217159029401955,39.15234257485568,330.5153440667253,201.67876159571398
2010-03-09,Morning,27.72392013907158,74.18665413748337,473.74680590760596,281.39212822669407
2010-03-09,Evening,28.525181142123962,36.79428275044532,493.9364795849338,259.7245216114835
2010-03-09,Night,18.739880436098005,85.25051295704233,447.9585448248513,179.70951428151804
2010-03-10,Morning,32.73826307234788,53.94016223220781,121.90465552881253,133.79931041147523
2010-03-10,Evening,39.085603457940344,30.277921380276172,233.39966867645768,149.54217339773584
2010-03-10,Night,31.121868088137685,85.19133698476563,238.5383977463845,136.73830047405693
2010-03-11,Morning,37.125037443292456,57.133076453388426,189.8419291759928,163.10987903317334
2010-03-11,Evening,19.225710611393996,40.5832191903734,299.3471090957919,154.73136237613699
2010-03-11,Night,42.445377032043,51.74363394699799,332.2353401112174,208.0660719798826
2010-03-12,Morning,15.392833697650008,69.81224232100263,171.21438674790056,290.2675793673638
2010-03-12,Evening,19.45988183259339,54.87744742362142,134.13986723145754,299.21856296148684
2010-03-12,Night,30.065850309937275,65.72310103920262,126.830590955371,237.49011759979444
2010-03-13,Morning,21.297167792867572,83.88325736644282,182.05585619280288,97.67193016591665
2010-03-13,Evening,16.096490035442848,58.324016706599956,325.9364533050466,66.4271598570881
2010-03-13,Night,38.26582850085032,57.197330084881656,309.756107731032,160.19068673455703
2010-03-14,Morning,27.02289182625978,63.57841987849307,162.09609837228498,95.48203262381779
2010-03-14,Evening,40.85356863040552,86.76692772801796,249.32372651190119,117.68616828588844
2010-03-14,Night,34.31998629717047,54.52405026588578,110.15454226413794,89.03814934154758
2010-03-15,Morning,36.47916686542193,69.53543651460907,110.83839700139339,105.49304048323737
2010-03-15,Evening,21.93224389764214,70.3135646159237,107.88421510174567,76.02714549614346
2010-03-15,Night,38.99748256119568,40.71267972326002,361.0984431407499,109.54569526168163
2010-03-16,Morning,17.983241782780354,44.590331459967246,388.9067727422637,263.9241170265714
2010-03-16,Evening,39.90659593700975,53.83101177710729,367.2340546282585,101.24607385395524
2010-03-16,Night,23.794431907830397,83.78014911126718,105.20076940429442,71.37713271361702
2010-03-17,Morning,21.23658765438082,31.591932232429183,172.57417403591893,195.76039024242306
2010-03-17,Evening,27.64273651777494,83.56030266461849,426.9774246953764,135.45433792446897
2010-03-17,Night,22.782703002938774,52.78154449003601,336.1179770059231,117.01591020571907
2010-03-18,Morning,33.72446723547402,54.56469913147443,320.8188723407921,159.03163228382917
2010-03-18,Evening,23.83397278625753,86.9071984177294,405.4423176639043,85.02829394161313
2010-03-18,Night,41.05403927693739,59.24587189497082,457.82089075763656,249.9638139868288
2010-03-19,Morning,27.756405134077003,31.348158499207045,207.47094375397842,185.40855366521674
2010-03-19,Evening,34.00434659478442,45.47326112599214,155.74242962912965,258.7325591998248
2010-03-19,Night,44.532065421106566,61.54141093816115,168.6717143393214,118.07683162984223
2010-03-20,Morning,15.551720296424001,84.85792839362995,147.10043315605645,194.1291188785634
2010-03-20,Evening,23.22165662061618,63.2506801509476,360.5681553407457,257.4354509268004
2010-03-20,Night,21.1926381528181,30.659749719508827,154.7542520275229,275.00466046202627
2010-03-21,Morning,41.216702326875456,65.8447861302185,340.20674417346135,216.25916863656386
2010-03-21,Evening,20.261138358703487,84.8647167554976,267.5082099568292,145.78463206237438
2010-03-21,Night,30.567531158485124,32.817958006503304,166.51334750243177,234.50840410659262
2010-03-22,Morning,17.483960037753793,66.1891265679833,198.13964387252838,147.32390351049412
2010-03-22,Evening,23.660812103120996,51.34036298789695,387.6183620736982,124.28042890579376
2010-03-22,Night,31.992139208906917,58.56302413194598,365.46846614505927,284.2074348311895
2010-03-23,Morning,36.977162916307506,42.896422715445404,112.47325402451386,115.56601107495626
2010-03-23,Evening,32.852337921007646,33.08554880905502,298.54649888049454,199.2107122292223
2010-03-23,Night,25.027316724508825,76.25473222474932,142.63930125350873,68.78444543395219
2010-03-24,Morning,36.8456626861081,59.72947897237191,375.36095857109444,158.70683465093657
2010-03-24,Evening,22.392060997173203,79.14613906045199,419.7663515875917,223.67411771360668
2010-03-24,Night,23.16435411689888,65.41384001214523,244.38955877601072,72.89551833165854
2010-03-25,Morning,42.51940726386728,38.209117855137684,480.094941528321,161.50144323948894
2010-03-25,Evening,20.55398786515859,62.514056842701486,449.1783343505633,233.0562216023903
2010-03-25,Night,39.19683443584349,69.52700200264304,376.910625807141,262.2989128913298
2010-03-26,Morning,22.490040265775576,59.36549781858843,188.4837767278409,296.91700199916176
2010-03-26,Evening,43.321780190598396,32.365608682110356,382.23006900627536,281.3120793539165
2010-03-26,Night,20.417260353820005,64.07671383315777,466.19531903521676,58.486494646449714
2010-03-27,Morning,35.922608017405196,47.840940442353045,469.7584781506122,292.7645612913419
2010-03-27,Evening,43.32799467340302,58.45285299944783,444.8170603957254,261.1373496337676
2010-03-27,Night,24.573014197297667,79.73492844904064,114.80305388619705,199.06746962051326
2010-03-28,Morning,21.90026511863109,37.23401314663673,130.78128065168366,224.07219396953494
2010-03-28,Evening,25.196248913041984,73.48600629172569,126.14253631957695,128.82258445765257
2010-03-28,Night,31.184738771260115,77.44338989033781,227.50100117282796,206.47284410925226
2010-03-29,Morning,41.57933244708562,66.95179129093827,193.1837899014535,56.100195389134505
2010-03-29,Evening,41.1029662170279,31.27616465102323,449.88066907367977,182.234283506803
2010-03-29,Night,43.17203095538689,77.92699414641993,499.17364421333497,137.67795386292755
2010-03-30,Morning,38.0156486679338,54.11585481655453,291.9502481215635,206.87636580459252
2010-03-30,Evening,41.21031342559016,89.04500815195772,407.3093655458073,154.44169554183344
2010-03-30,Night,27.640710068312103,74.25493809533349,195.51085830732092,77.61852828284867
2010-03-31,Morning,25.638664729223294,47.2343394992449,218.52324818239603,108.40193776247749
2010-03-31,Evening,16.262795689090858,31.072436084004828,495.0889558944126,156.94328343396558
2010-03-31,Night,26.52979941479045,70.77883696158419,187.30155514602566,287.49029598755635
2010-04-01,Morning,38.590350432466565,35.36466013873557,267.0323103139714,269.7795768905412
2010-04-01,Evening,43.34196066874231,58.044090674992184,345.3645556842831,91.7584865230188
2010-04-01,Night,44.7350587841093,43.90030208300661,477.0927096540503,212.4116622480921
2010-04-02,Morning,33.232103846365774,60.76131066099052,192.26792468710346,94.13200800137707
2010-04-02,Evening,21.61458627210526,41.18629572865527,411.83378942670134,137.53131479168252
2010-04-02,Night,16.73528029690189,88.14615780844868,453.5143539853703,281.9380707988032
2010-04-03,Morning,44.847234679393054,40.433714953169236,258.4968075610635,239.55961892602284
2010-04-03,Evening,35.88061854161377,39.233754380391304,426.3332499962471,106.11014295916516
2010-04-03,Night,21.71452844467869,62.218465373604815,337.17597393668126,195.0215519594528
2010-04-04,Morning,17.744605121932647,82.64765175782281,206.24001703548242,82.37873032070104
2010-04-04,Evening,41.662442396069316,87.3390898937852,444.8510469061803,252.37901868121952
2010-04-04,Night,34.65725941917065,63.05144223654836,134.79470396456406,152.11330326767467
2010-04-05,Morning,26.18065551036942,45.585227025619574,389.368045475434,173.96893376969268
2010-04-05,Evening,17.431386477229438,43.21099211698868,373.30350546383835,69.03271487257504
2010-04-05,Night,40.53620742146306,59.70879162083846,292.2346309306592,198.1019461648794
2010-04-06,Morning,39.740428977754476,50.86855247413158,371.2064610236254,191.43299099894776
2010-04-06,Evening,23.01084810508264,82.71779918130949,418.97040864277125,214.61295866460637
2010-04-06,Night,40.51745187282726,82.03765205758813,383.3451906860139,259.253332090918
2010-04-07,Morning,35.92414385007851,70.80844630561802,347.44455128607376,238.1791598894103
2010-04-07,Evening,19.75815315879221,82.85224555193571,448.7374110980928,57.31182075863978
2010-04-07,Night,39.77450251694288,37.73219204840671,234.04754170365675,235.87706407290193
2010-04-08,Morning,19.822796881449246,79.07802144714373,432.85367118309676,176.86693344020904
2010-04-08,Evening,15.191576151505007,47.22228799049476,346.77076735029686,295.29654450685587
2010-04-08,Night,33.95440581050005,45.588214863849586,353.6022812398445,184.99634492896388
2010-04-09,Morning,38.39536185453431,36.4188383296175,404.4111610008112,185.31664466902757
2010-04-09,Evening,43.88976011576984,50.51232996232116,353.04875725357925,283.00702637750436
2010-04-09,Night,18.07529183972038,86.23370923418707,375.1542889203253,66.95926477629297
2010-04-10,Morning,24.028907008404488,72.4903253187169,126.94024058750868,195.54261504406833
2010-04-10,Evening,25.376491708588702,67.25493106604863,118.29681352500515,267.8842015380941
2010-04-10,Night,44.2046690753219,88.13267131714149,399.8607326971699,82.52156003265799
2010-04-11,Morning,37.747895877870675,31.47521498752809,108.8494206115989,130.90255478738533
2010-04-11,Evening,29.659295712139972,76.22444506846759,373.31815064260206,161.47567659418706
2010-04-11,Night,23.208799988449975,89.82747000946267,270.47252089438916,162.84675608241886
2010-04-12,Morning,19.908714635750076,77.68857292499575,377.47289031259544,105.19240319719009
2010-04-12,Evening,17.47143136847528,70.82995812448279,361.8044857124541,118.31488174955233
2010-04-12,Night,43.52590686751231,39.06347350685401,272.9339204170408,285.90398004189973
2010-04-13,Morning,27.59181950778367,68.31155685984513,259.0377591851177,118.5538005871675
2010-04-13,Evening,44.51932943879485,54.560040378902585,457.6396814716538,107.48865147277155
2010-04-13,Night,21.3931411207525,31.86804497307068,360.666730150354,142.13158593094028
2010-04-14,Morning,40.93074749518911,58.392594401493426,487.27737116588867,96.3813789257803
2010-04-14,Evening,41.05869503866832,76.59581116750451,408.3687378576208,261.1958070292219
2010-04-14,Night,37.830719728289964,67.57321929788492,152.49795107295503,58.13154487281298
2010-04-15,Morning,42.6254354344706,66.99901887124429,418.6149163904705,170.38058787813753
2010-04-15,Evening,18.519245668871832,37.511147532153025,374.22611489158857,157.57647372486568
2010-04-15,Night,21.0157418010101,59.49567280448621,125.68357483005363,195.4928504785997
2010-04-16,Morning,23.06980213305293,77.85354603823129,224.1447835694295,163.8050372704503
2010-04-16,Evening,15.348616197243018,34.34681326767353,256.99742256267393,169.98470867928086
2010-04-16,Night,33.00061644357911,47.499754722558194,377.99275445061704,265.03059929730114
2010-04-17,Morning,38.3955296668005,32.37712952090143,292.2027789031316,76.23254460454372
2010-04-17,Evening,22.261350475875822,89.19975559602878,156.9982171606053,174.72203836283902
2010-04-17,Night,33.54467202954358,72.14789823264624,323.85947339476564,52.44271185479592
2010-04-18,Morning,24.793839247319756,61.06269860308269,135.14659965793334,137.6567328022952
2010-04-18,Evening,15.996093263740997,34.71470982930124,258.7693104806384,83.17893851076508
2010-04-18,Night,32.02622544784674,71.36789814823595,420.23467964363317,100.03756106120252
2010-04-19,Morning,20.024477467772094,36.274070420064014,354.57209981745467,226.6189316217253
2010-04-19,Evening,15.947584344769261,86.17273477462139,120.78851346058897,185.32408382526762
