Date,Production_Tons,Electricity_Consumption_MWh,Temperature_Celsius,Humidity_Percent,Downtime_Hours,Weather_Condition,Shift
2020-02-10,474.2617583414633,1200.2639766240156,35.837784479991946,58.139680751464425,0.07990562959140969,Foggy,Morning
2020-02-11,369.85603320631196,1060.9783552133113,29.468626135177892,73.74807931240748,1.0234466450874842,Foggy,Evening
2020-02-12,500.8636782054908,1097.6474346498485,34.77873292109146,85.62497583304484,1.2414762012879612,Sunny,Morning
2020-02-13,534.0398082789384,1181.0261707569457,35.61071858264031,76.84032613227731,2.7001457745431026,Foggy,Evening
2020-02-14,474.8593527733954,1332.6407648210268,25.573138353953215,64.4572416090982,1.2815002087637768,Sunny,Night
2020-02-15,653.9683343816412,1184.1420435494977,38.16191792060189,74.95154334065222,2.3678301868575438,Cloudy,Night
2020-02-16,457.9100889630755,1171.28009718486,29.334689898258468,35.916374258784025,0.13253006822854974,Stormy,Morning
2020-02-17,439.7196172337473,1213.311732412255,30.328395139312647,33.89539958884389,0.535704386313113,Rainy,Morning
2020-02-18,518.4644077774911,1221.7279330921665,38.66595870332145,69.45481994698974,0.8262044712157458,Foggy,Night
2020-02-19,569.4854835104636,1271.8314904143112,40.54798883318421,73.94245943065447,2.7795874599898727,Cloudy,Morning
2020-02-20,499.72102486010544,1026.1868619067038,29.533076273201175,60.33370296658196,0.24555678117528845,Sunny,Night
2020-02-21,461.15973064864767,1181.926202010937,32.95558767738314,89.17404116894677,0.42702695752445147,Rainy,Evening
2020-02-22,405.3569009473026,1141.9735205897864,30.903877720634107,32.95997931831727,3.759898065353946,Rainy,Night
2020-02-23,485.6042908887252,918.0017854073602,26.155280667663487,73.14731520871611,0.45974857037490474,Stormy,Morning
2020-02-24,526.389144264071,1098.7801706516432,32.54249670455484,45.08309439627615,0.0892631705341598,Cloudy,Night
2020-02-25,515.4267944312853,1340.9321067755534,40.46546285322697,44.46393023203391,0.15435770979001834,Cloudy,Evening
2020-02-26,471.76834978514387,1188.929728813409,27.71963948029249,83.39784534604901,0.16231145100162783,Cloudy,Night
2020-02-27,478.0573573621169,1294.0866694594101,25.775251381886495,54.97110776470498,0.7623418895208203,Foggy,Morning
2020-02-28,567.8320597276847,1209.0033327837268,33.000474748593234,44.24069199388646,0.36548031307482753,Sunny,Night
2020-02-29,538.0628684935716,1172.457012300245,37.44207826715547,89.30372313914854,0.7596708064599013,Rainy,Evening
2020-03-01,430.89157328651845,1298.3884090460917,30.16498119908976,50.32215882496202,1.2336404420452811,Stormy,Morning
2020-03-02,546.0235396295535,1205.3964032488282,28.344968460602722,29.838070507857026,1.4424270742170577,Stormy,Morning
2020-03-03,500.37978837538145,1248.0562512766255,31.626013453363385,63.348034326856485,3.6736987279283158,Sunny,Morning
2020-03-04,488.03302064439487,1349.0724931708544,27.25258546773352,53.77701974540155,0.22190567971546216,Rainy,Evening
2020-03-05,562.0517196990037,1243.1700445251572,34.76494480707326,41.48071289054255,3.302773465903411,Stormy,Night
2020-03-06,458.8700078977453,1244.651555477669,37.30916448454012,41.80997573258425,1.9446563406155433,Foggy,Night
2020-03-07,456.85115529441333,1225.5726304065759,30.001122749268053,44.66719924243514,5.1830595933853045,Cloudy,Night
2020-03-08,610.6831997701763,1355.8112170585625,23.913148491717124,39.70246939392342,0.9849641638578205,Foggy,Evening
2020-03-09,483.54516262199553,1220.203924687269,27.65964141450771,48.174708744750305,1.2265365284006402,Rainy,Evening
2020-03-10,507.9159167423759,1139.5095980251888,35.03726642723223,41.54306369498267,1.107033491836973,Sunny,Night
2020-03-11,510.2374224927079,1093.748491450863,37.329831104515314,37.108126312471256,0.7942174128891406,Cloudy,Night
2020-03-12,596.8441464228792,1415.6409149860508,31.716600034145507,66.32328787792284,1.242220060266272,Stormy,Morning
2020-03-13,497.73547994130803,1145.644151745208,28.285738168466917,36.45319072603749,3.5210752896054336,Foggy,Morning
2020-03-14,459.8410379566498,1352.4666958058913,24.791110258675246,47.3591836691845,0.1251010629899435,Stormy,Evening
2020-03-15,572.4327805059104,1102.8638233284742,24.52260743489725,38.280293020445654,2.293448471143591,Sunny,Night
2020-03-16,506.37103331626344,1134.6518700188803,27.041222774191432,45.17471597694596,0.8425374936081146,Cloudy,Night
2020-03-17,420.49193198895824,1210.6424633868935,39.88366229548298,60.347410922732394,3.244576643061391,Sunny,Morning
2020-03-18,561.5800326628931,1277.326215502854,26.49816393610351,73.00044337168802,0.27185224363471105,Stormy,Evening
2020-03-19,539.5864754512396,1084.4590136341005,32.78260747252095,69.90649975498003,0.03204748379736186,Stormy,Morning
2020-03-20,518.3519291364842,1126.3853124996754,41.05381833255979,67.34678739904565,0.6999185940322782,Cloudy,Morning
2020-03-21,437.0416837015741,1284.9959275484075,34.875976120071485,46.5186062840961,0.7412658220868855,Rainy,Morning
2020-03-22,497.85881575854177,1233.9209825782739,42.540326907264955,86.02282143358865,0.009096985117120933,Cloudy,Night
2020-03-23,485.0456869626402,1129.2116645941762,38.25178203517282,78.37869587210103,0.6902271320216375,Sunny,Night
2020-03-24,475.0794378320738,1306.8396082241163,41.07812060444423,75.85613665114748,0.24220485095505237,Cloudy,Evening
2020-03-25,429.2655060251195,1274.4808955911203,28.61847970765247,54.057694894988266,0.5746261595551889,Foggy,Night
2020-03-26,480.58747936108784,1205.7619900245593,32.77088302199984,54.11995315004954,0.444336908582678,Stormy,Night
2020-03-27,601.2998589599641,1053.7600163911798,28.627237138283135,81.19600767744635,0.7672936532216791,Sunny,Night
2020-03-28,540.5578780064781,1033.6096472822023,37.83329120338767,50.27320241063505,0.053050388267049865,Foggy,Evening
2020-03-29,610.0859829158751,1261.2131537893115,26.708070188309165,36.731257837406744,0.24551360546825912,Cloudy,Night
2020-03-30,550.1691390078894,1372.9480829812346,29.29678491916837,46.59995928543837,0.5394629609056555,Rainy,Night
2020-03-31,511.5926146430616,1199.3210769469804,33.225441558463054,56.6068364839908,2.841532294792295,Foggy,Morning
2020-04-01,542.1230644015571,1154.7881688241107,25.90830100970259,66.35907803479506,1.2627229879720796,Foggy,Morning
2020-04-02,481.33782544388157,994.2098186097672,30.624807053555493,42.252850452346074,2.0694380833683432,Sunny,Morning
2020-04-03,463.99277445693576,1367.557627171351,32.47129374010587,60.36489325466252,6.960119270661218,Sunny,Morning
2020-04-04,554.8814361774641,1336.721404105008,39.68664290278141,88.37490438961457,0.4921797695221351,Stormy,Night
2020-04-05,415.0303865513714,1090.4606822550174,36.72072002568158,79.72505411372882,0.3738921239418972,Cloudy,Morning
2020-04-06,501.88998479991386,1104.4342558216797,31.11289640887999,65.66719446290718,0.16777393842667118,Stormy,Evening
2020-04-07,474.1947751752913,1210.5682916857097,36.19817668498691,75.5543688440969,1.1617731003471312,Rainy,Evening
2020-04-08,522.306011886873,1092.6912920401608,24.32378611301004,80.39758022957737,1.1346066504215517,Rainy,Night
2020-04-09,511.46542520290546,1056.2677154905127,23.307368337399787,53.802283887306096,1.3872381632319255,Stormy,Morning
2020-04-10,420.6448764039486,993.7570425940271,30.593922700137085,85.66755803811654,0.2479421493953944,Rainy,Evening
2020-04-11,529.7027835354485,1209.21227319171,33.30493265911417,43.59372791311919,1.3324447941070086,Foggy,Morning
2020-04-12,506.55509892963653,1284.9893179482706,32.49034244537022,53.19216948997421,-0.0932785545360132,Cloudy,Evening
2020-04-13,427.28670033629874,1218.9036094705289,38.31642699758854,72.6859446432966,1.3285318204554672,Foggy,Night
2020-04-14,420.35526786756105,1139.2545125435367,31.045897510519456,77.17428476604056,0.8749358357249053,Stormy,Night
2020-04-15,411.0533865647134,1131.7018860572311,33.68860391480199,73.28118509389469,0.5675394354811303,Cloudy,Night
2020-04-16,456.705824532008,1354.2415630981816,27.910887325019125,34.98967155801636,0.9069398615584006,Cloudy,Morning
2020-04-17,485.0921436966958,1184.194128399005,31.71231131415078,71.05331949988431,0.3215127258845656,Cloudy,Morning
2020-04-18,389.74883298601264,1148.0686077272403,29.634045386947044,84.65943863487036,0.41961890495520515,Stormy,Night
2020-04-19,399.73840046709427,1306.1336409478042,31.148237805984362,46.79106888762637,0.5407878789845522,Cloudy,Morning
2020-04-20,460.8654252096079,1247.6835128963398,31.528046908122857,84.85547483621632,0.9210124731606202,Rainy,Night
2020-04-21,484.9182961832086,1138.3607512440808,29.556248558203905,70.22479462409349,0.22510562014399063,Rainy,Evening
2020-04-22,556.2164445414313,1142.6822557996627,41.22050993004213,68.3281659214555,3.2110912692969813,Stormy,Morning
2020-04-23,426.9676765343713,1184.6640011385173,35.65165233991875,42.30242391975675,1.640762487857618,Rainy,Night
2020-04-24,490.4383519633131,1164.7124602300685,34.570707410834096,33.97488079319344,2.2717349122498827,Rainy,Evening
2020-04-25,556.9888583160118,1251.5475913957393,28.423824706615918,48.38674559786862,2.980870307864224,Sunny,Night
2020-04-26,489.5452957505159,1254.9785450233403,24.533417579871067,42.02867839700318,1.647627248666245,Foggy,Morning
2020-04-27,524.8115401629904,1276.7820093396235,37.61795428224818,51.58890108127166,0.23697877085562857,Sunny,Morning
2020-04-28,506.7116090944641,1154.021961954746,31.206974391276297,45.222357913625494,2.201985656625959,Foggy,Night
2020-04-29,627.0253011915785,1197.4852580790803,28.926006327906894,63.46589922644402,5.834276267136906,Cloudy,Morning
2020-04-30,430.39961299239854,1356.8154761731134,32.96634835563165,75.93925806779907,0.8997087524118323,Cloudy,Morning
2020-05-01,589.0238823120659,1195.4545255675537,35.888334757936136,75.01911137012421,0.539484993128911,Foggy,Morning
2020-05-02,470.8011562141778,1223.7164615098043,33.89253923454618,73.64423156926762,7.4532104713958,Stormy,Morning
2020-05-03,575.8387421471444,1196.584766648105,27.766398854048106,46.20549674326803,3.506140286364129,Stormy,Night
2020-05-04,508.62157511805276,1246.0203143829738,26.1777663846048,53.72454173611525,1.659942551393305,Sunny,Night
2020-05-05,453.13337482571444,1204.215930123638,32.37086253742019,37.653106591603354,0.881738700521484,Rainy,Morning
2020-05-06,507.3229742667104,1130.5737378065835,20.644474707991407,81.87223421623202,0.8510193896737955,Foggy,Night
2020-05-07,504.63676117221905,1133.2841744374543,22.413455390058605,58.690594445857194,0.42346594546958183,Rainy,Morning
2020-05-08,512.4167482644486,1176.8756845074543,31.61994454023178,44.72730141134032,1.2080811518750938,Stormy,Evening
2020-05-09,609.4122903676492,1345.951118013582,30.35218001695162,87.70062109211395,3.2116008740553488,Stormy,Night
2020-05-10,521.7078579000754,1240.1094410963515,17.522193954686788,76.40306418727964,0.45766815005308675,Foggy,Night
2020-05-11,505.4137026607085,1257.3085349870591,27.002781236827172,58.85042144991575,1.1840452267779318,Stormy,Night
2020-05-12,500.5943774708103,1128.50833372867,32.64537290368964,61.01862232244686,1.2408758653067888,Cloudy,Night
2020-05-13,512.9889783423694,1370.0688961967203,24.27641983196271,70.38574816066466,2.7191620513068604,Stormy,Night
2020-05-14,463.11198287831826,1144.096097882511,36.892497928790945,47.35910599045113,1.7132679951558394,Cloudy,Evening
2020-05-15,593.9143984452771,1196.730780162049,29.340445826369724,61.94561768782716,0.9598645481226343,Cloudy,Night
2020-05-16,520.9234480298735,1330.514266501039,36.02941476715008,85.92838399707755,0.8884983977296591,Cloudy,Morning
2020-05-17,449.76475914112314,1055.872413882752,37.24960852540225,83.76330029815298,2.1496675589951693,Cloudy,Morning
2020-05-18,471.00022786911296,1145.9723875614272,31.263913433417727,40.12026295423422,0.25992540471954984,Sunny,Evening
2020-05-19,476.19967463567025,1065.0453491115882,29.65834822141473,58.02455922041342,-0.057944413081929096,Stormy,Evening
2020-05-20,690.7371992846788,954.6857124927826,29.38002154022666,76.22966721146847,-0.04061839291811628,Foggy,Evening
2020-05-21,513.8613156290302,1237.5699074399688,34.528029558900464,41.58685166532027,0.25723771847221216,Cloudy,Evening
2020-05-22,530.1466198059286,1056.5780222871933,34.07320381101975,41.915663741679666,1.433032890688604,Stormy,Morning
2020-05-23,522.6888261853536,1137.4218263885145,33.9504131594717,53.3328220781743,0.08116207877005538,Sunny,Morning
2020-05-24,554.7976081846947,1304.614461331171,30.05403319274784,79.62403661709143,0.46005624802211054,Foggy,Night
2020-05-25,532.7942032231631,1274.4961133337622,23.447949618475246,41.88171192000574,0.9785324863458938,Sunny,Night
2020-05-26,515.4042602838401,1072.6685848603693,33.222312171786854,80.70694208471747,2.7723654339087123,Foggy,Evening
2020-05-27,608.4288303710697,1330.7610096536534,24.23778471200928,81.41932077356961,2.8613893408901068,Stormy,Morning
2020-05-28,484.9725150622264,1241.4378005960768,30.528579980547327,77.1550457461265,1.4931731119234763,Foggy,Morning
2020-05-29,493.6844431298557,1243.4528151373881,31.556372380410025,54.204363438888166,1.4420430549620442,Rainy,Night
2020-05-30,476.4360178616941,1259.3735844573387,31.275601987508807,78.91499119658519,1.758678336741323,Cloudy,Morning
2020-05-31,534.614272958221,1238.3222489636653,31.64181348828205,69.45794218016071,0.4536296805450421,Stormy,Night
2020-06-01,560.3596438187861,1277.3926642603383,27.410306228129198,37.706427716138165,4.087854825807162,Sunny,Morning
2020-06-02,498.571816240032,1209.6126746966522,35.20703816608063,72.88600932678966,1.1743192526526671,Stormy,Morning
2020-06-03,505.16081142402095,1219.4042606743703,38.231114031701054,45.70600583901649,0.20712652501357315,Cloudy,Night
2020-06-04,476.6033118523086,1258.593031988895,39.49729060592893,34.073677714009946,0.8783955013178125,Stormy,Morning
2020-06-05,487.60152129586214,1252.4119964697463,33.89343331730821,66.94351230912312,0.5981900809035487,Cloudy,Evening
2020-06-06,458.9663103054319,1094.372777830183,33.81108338973557,38.67892477642468,0.15746471544149085,Foggy,Evening
2020-06-07,505.45248417857533,1125.965744679399,34.963316115381055,84.94459920202495,2.8684843176569963,Foggy,Evening
2020-06-08,513.2964026828015,1235.6053147209077,36.45596797788777,60.65869678497789,0.4382896052436221,Cloudy,Evening
2020-06-09,606.7654054798991,1288.3511691778947,27.82853407002983,66.93563976851497,2.7334160210306906,Rainy,Evening
2020-06-10,532.786722136439,1124.9813901894995,33.85650289033007,33.473475332297916,0.04157913392096807,Sunny,Night
2020-06-11,565.7445475732402,1440.3889479619304,33.85037401046677,56.76362758301769,0.21179471264587924,Foggy,Morning
2020-06-12,509.9303331631736,918.5011124384905,30.405932104712306,60.264060242400426,0.18342010167027245,Foggy,Morning
2020-06-13,524.6046064372019,1380.332327162167,31.126390316372426,30.091901561070966,1.0816343403903934,Cloudy,Morning
2020-06-14,468.1973662659609,1165.1525343841884,28.88269386577297,33.52768987741845,0.15430197909987564,Sunny,Evening
2020-06-15,558.741882660796,1136.084194621405,34.3539909669789,76.4644792387862,1.147225717292784,Cloudy,Evening
2020-06-16,503.7893859428982,1264.5347937921451,32.95300655099835,88.1802307477245,0.2435704284670991,Cloudy,Night
2020-06-17,539.1745967281064,1151.9813120508447,28.922144198545528,30.487370108586795,3.190966349377122,Sunny,Evening
2020-06-18,423.87099752929595,1239.0519890259097,33.42898069495332,35.53277507033553,0.8584049423531421,Stormy,Evening
2020-06-19,537.8768180972119,1316.3829372178475,26.18308002618512,50.30271640481738,0.3061020962235954,Rainy,Night
2020-06-20,530.6499343584838,1313.0008007691733,34.45242467773811,34.4866534974199,0.7662033242821649,Cloudy,Evening
2020-06-21,464.8245296561722,1137.0750850064173,26.129661574113282,34.575627561829904,0.5841555244501122,Stormy,Night
2020-06-22,483.0863339554073,1056.76627932492,30.63524739416261,33.86302505487356,2.9781205924805976,Cloudy,Evening
2020-06-23,467.6058869141771,1191.6792245185445,38.79221209228651,47.537343229404016,1.3071955662027834,Cloudy,Evening
2020-06-24,441.17619440693255,1326.8585124573947,27.861209149038707,77.68371357002347,0.36719118094844116,Sunny,Night
2020-06-25,532.3235070330554,1250.3362846143339,33.960779016013426,46.88577299307019,0.8968160061130601,Cloudy,Evening
2020-06-26,528.071905750722,1178.3627178433715,30.18413550246791,57.65309252807423,0.8131172028452908,Cloudy,Evening
2020-06-27,545.7780226799902,1196.8856949949652,25.504057039174896,40.239946890866804,1.0181048674929793,Stormy,Night
2020-06-28,576.7834495126169,1214.177119957594,35.18080051265493,77.69959523637799,0.8975177325473536,Foggy,Evening
2020-06-29,545.4110395616299,1376.9973327835614,24.818253790107427,59.96771139754949,0.967182151692639,Stormy,Night
2020-06-30,535.3638461887441,1141.4842070462782,31.601417848121024,44.284108411512385,0.060176384772366975,Cloudy,Night
2020-07-01,500.0446927610622,1089.2416485548597,41.03074736131043,47.09981899559881,1.536497519704418,Rainy,Night
2020-07-02,448.73811573312486,1067.7133929515762,33.110174830660235,36.60666167770309,0.3140739077548859,Rainy,Evening
2020-07-03,487.2541131511745,1144.8987957592974,29.653016384818123,58.751083085454184,0.7419929545102997,Stormy,Night
2020-07-04,450.2094950080197,1089.815297643845,35.05365127050112,35.57302334397133,0.364313079999349,Cloudy,Evening
2020-07-05,540.7907814779796,1198.2517286192335,31.540085914283587,50.41989204978366,0.565618155729236,Foggy,Night
2020-07-06,507.0056712582475,1349.6250637559408,34.84697136305338,81.32040174064248,4.601406853630575,Cloudy,Evening
2020-07-07,556.5746943714196,1129.043684131515,30.634490430048135,59.45521866672938,4.874847432999718,Foggy,Evening
2020-07-08,493.9356096218926,1297.5677067279175,31.6243339683857,55.45557628094322,2.7796226736989302,Stormy,Morning
2020-07-09,441.68480202372217,1031.7117443247719,32.4681566451387,34.18993204673577,4.390882820229079,Sunny,Morning
2020-07-10,473.3842073611448,1148.3927600247607,34.1971497805681,30.638627548942374,4.0733985338670475,Foggy,Morning
2020-07-11,471.1095596325902,1249.8042543887352,29.281335561392307,59.307120843623,0.015759159281065305,Cloudy,Night
2020-07-12,520.8667484663167,1214.8270817750295,29.13818254897473,39.6742231969405,7.380516726465345,Stormy,Morning
2020-07-13,539.384156820956,1299.1805907336484,32.89809913560236,33.491893272222974,-0.02903910248359711,Stormy,Evening
2020-07-14,447.22077267186773,1410.8241068662555,35.95829305143459,44.96441581301547,1.3480433344215355,Rainy,Night
2020-07-15,471.086981125355,1194.3022153625952,32.53235799701378,35.40650553239182,0.7219139617559351,Rainy,Night
2020-07-16,487.06968520597695,1140.6609525538204,37.48944250567835,63.73419238341051,1.6718603895911712,Cloudy,Night
2020-07-17,459.71367001330646,1208.285254499855,25.018489697317527,46.031145538468216,0.8172689306138633,Cloudy,Morning
2020-07-18,507.6827566249909,1212.1036216140562,27.858947384310166,52.424103875594575,0.49946818547719424,Foggy,Morning
2020-07-19,438.48118560625323,1145.390229779113,35.88562023109893,79.33582871004845,2.1505527630367594,Foggy,Morning
2020-07-20,515.7437095065217,1241.4115738433893,35.48277600282034,81.96334185786793,0.08433012838550508,Foggy,Morning
2020-07-21,510.22342951134607,1164.3902952944454,41.48267770986435,87.86147354394411,0.23114346517796874,Stormy,Night
2020-07-22,518.134153958808,1065.7522946643076,31.957858153524867,58.611170881137376,1.5906895730414239,Sunny,Evening
2020-07-23,508.31776785551284,1231.880169183084,36.946425207963834,58.45816157021025,0.10553680109922545,Sunny,Night
2020-07-24,525.7183623314328,1009.324458253794,32.88438915650223,34.916613597442115,1.4323788678899645,Cloudy,Night
2020-07-25,450.0183943887997,1037.2358612221544,30.32004165541402,43.43470389919988,1.3172746498034567,Rainy,Night
2020-07-26,526.2430092286321,1319.150590521863,27.166740747209232,66.23435086751537,0.43589085455875376,Sunny,Morning
2020-07-27,513.6229619325426,1203.3951166836553,34.63299188668419,31.521970758051523,0.22832367405811482,Stormy,Morning
2020-07-28,573.1228948999589,1188.4538726699332,42.43576101163947,76.77350077403779,0.2736625931334136,Rainy,Evening
2020-07-29,492.499067673503,1075.78248255077,30.991234126042237,41.904178950562276,0.6008883169657936,Sunny,Morning
2020-07-30,545.7935554822863,1074.2486448113914,31.708116071749657,59.02503290293029,6.98965486902152,Stormy,Morning
2020-07-31,522.1063423839679,1279.8411047159702,35.77400692047876,50.704428285021145,5.892201005197758,Sunny,Night
2020-08-01,549.1159824181657,1293.6026479650602,30.376099633112588,80.12894603170851,0.6788310018729895,Rainy,Evening
2020-08-02,466.94555853042266,1116.125821463212,31.62137011264089,82.42935742751285,0.2359909120447267,Rainy,Evening
2020-08-03,455.5252233136719,1249.221069623015,31.269132134708535,84.58857137721378,0.2652431354514608,Sunny,Night
2020-08-04,557.4816085573115,1272.6947398793268,41.385156221138374,75.05777047031886,0.19941617621623792,Cloudy,Night
2020-08-05,540.6828160012057,1269.552072151471,31.604792709907763,46.483434539456674,0.9326609414084942,Stormy,Morning
2020-08-06,454.7814517417747,1225.1504234245351,24.20351490962993,61.245908989580606,1.0828849350314746,Stormy,Night
2020-08-07,425.1249669465173,1181.6032148938775,30.215432133544038,64.62370239022148,2.5260209969124863,Rainy,Evening
2020-08-08,442.4531122112935,1257.047644769598,29.951181131344892,53.79134648130387,6.968852751620718,Foggy,Evening
2020-08-09,475.9990785421826,1332.2995483715163,35.08518601933521,52.6415480898461,2.361176838927792,Foggy,Morning
2020-08-10,535.2723730939068,1098.9119971799973,37.33630649749803,83.54162362625402,0.1930389016895954,Stormy,Morning
2020-08-11,470.354786726417,1183.4887171597586,29.111227979603974,89.77738283483147,0.10514644278373708,Foggy,Night
2020-08-12,530.8507545668758,1264.9445039703041,28.567112340475816,71.92411729859842,3.632613165038874,Sunny,Evening
2020-08-13,474.1943476186396,1263.2230383730955,29.145016613868943,40.30993883739599,1.1457178403623012,Cloudy,Night
2020-08-14,500.88273798054337,1191.6906948641763,30.45366016227935,72.9299995002385,1.3413085870394998,Cloudy,Morning
2020-08-15,546.7626745562595,1251.4473476189437,33.37580945498275,42.16441253808449,0.9726138993653385,Stormy,Night
2020-08-16,478.81912933677506,1271.416829824954,32.86003399469904,69.61007462335888,1.4447690170626617,Stormy,Morning
2020-08-17,473.0434273181702,1324.4337319496285,27.665686950652976,84.91528407998301,5.7362751126892535,Rainy,Morning
2020-08-18,506.4742539851208,1147.6673301017734,32.83578894999867,74.72097427275182,0.1413349072940123,Rainy,Evening
2020-08-19,509.4539319129918,1174.8829171094014,34.30162736290477,86.40048198710112,0.09845911153771686,Stormy,Morning
2020-08-20,500.6068396248913,1212.071381406172,39.42107502447884,41.04661575554904,1.5949765146549453,Rainy,Evening
2020-08-21,467.78888394446903,1084.8701252166866,44.07088669788273,76.72262671222087,1.6773510131257023,Stormy,Night
2020-08-22,467.66814019611627,1268.436568993738,33.34253833326051,51.869514280861395,3.3426491714180884,Stormy,Night
2020-08-23,509.61358284153295,1178.6597242132527,44.97902970335428,79.84771603637975,0.9151711221848551,Sunny,Morning
2020-08-24,522.2538923612493,1317.0731389095704,34.83329463078072,83.98313598441416,0.12806262430797183,Foggy,Morning
2020-08-25,511.66007526931435,1072.369707188198,30.10857434461784,57.05911654095622,0.5275619951777817,Sunny,Morning
2020-08-26,524.318829552067,1324.960879063009,25.49914756642499,36.694663162372194,2.494359378023575,Cloudy,Evening
2020-08-27,447.1540822635128,1187.4492879212744,27.11263454022323,87.98163444894867,1.1439356967275078,Foggy,Evening
2020-08-28,549.2378444215763,1246.8973290968936,26.000865014717654,79.03674495219074,0.43711941319484515,Sunny,Evening
